ID,Sex,Twin,BirthYear,Survival,Lifespan,MotherID,FatherID,MumAge,DadAge,MumAgeClass,DadAgeClass,MumLifespan,DadLifespan
117,Female,0,1988,0,0,30,43,5,0,AdultMum,LambDad,8,1
118,Female,0,1988,1,13,24,19,5,1,AdultMum,AdultDad,3,2
119,Female,0,1988,1,10,56,11,3,3,AdultMum,AdultDad,12,3
120,Female,0,1988,1,10,28,21,5,1,AdultMum,AdultDad,9,2
121,Female,0,1988,1,10,11,7,7,5,AdultMum,AdultDad,3,3
122,Female,0,1989,0,0,40,11,5,4,AdultMum,AdultDad,5,3
123,Female,0,1989,0,0,13,71,8,1,AdultMum,AdultDad,6,7
124,Male,0,1989,0,0,26,49,6,1,AdultMum,AdultDad,6,1
125,Female,0,1989,1,1,129,73,1,0,AdultMum,LambDad,7,0
126,Male,0,1989,1,2,29,7,6,6,AdultMum,AdultDad,6,3
127,Male,0,1989,0,0,69,8,3,5,AdultMum,AdultDad,9,3
128,Female,0,1989,1,1,61,75,4,0,AdultMum,LambDad,9,0
129,Male,0,1989,1,1,41,36,5,2,AdultMum,AdultDad,6,2
130,Male,0,1989,1,5,28,40,6,2,AdultMum,AdultDad,9,2
131,Female,0,1989,0,0,59,31,4,2,AdultMum,AdultDad,11,2
132,Male,0,1989,0,0,54,63,4,1,AdultMum,AdultDad,6,1
133,Male,1,1989,0,0,50,11,5,4,AdultMum,AdultDad,12,3
134,Female,0,1989,1,2,70,69,3,1,AdultMum,AdultDad,8,7
135,Male,0,1989,0,0,109,55,1,1,AdultMum,AdultDad,3,1
136,Male,0,1989,1,1,122,54,1,1,AdultMum,AdultDad,10,1
137,Male,0,1989,1,2,87,12,2,4,AdultMum,AdultDad,5,7
138,Male,0,1989,1,1,18,27,7,2,AdultMum,AdultDad,12,2
139,Male,0,1989,1,5,91,6,2,6,AdultMum,AdultDad,10,3
140,Male,0,1989,1,5,48,17,5,3,AdultMum,AdultDad,8,9
141,Female,0,1989,1,9,33,35,5,2,AdultMum,AdultDad,6,2
142,Female,0,1989,1,1,19,11,7,4,AdultMum,AdultDad,7,3
143,Female,1,1989,1,2,20,21,7,2,AdultMum,AdultDad,6,2
144,Male,0,1989,0,0,81,5,2,7,AdultMum,AdultDad,5,3
145,Female,0,1989,0,0,115,12,1,4,AdultMum,AdultDad,7,7
146,Male,0,1989,0,0,102,47,1,1,AdultMum,AdultDad,1,1
147,Female,1,1989,0,0,47,24,5,2,AdultMum,AdultDad,9,2
148,Male,1,1989,0,0,47,24,5,2,AdultMum,AdultDad,9,2
149,Male,0,1989,0,0,90,12,2,4,AdultMum,AdultDad,10,7
150,Female,0,1989,0,0,113,39,1,2,AdultMum,AdultDad,7,2
151,Female,0,1989,0,0,62,10,4,5,AdultMum,AdultDad,9,3
152,Female,0,1989,0,0,100,12,1,4,AdultMum,AdultDad,8,7
153,Male,0,1989,0,0,99,28,1,2,AdultMum,AdultDad,1,2
154,Male,1,1989,0,0,64,18,4,2,AdultMum,AdultDad,6,2
155,Female,1,1989,0,0,64,10,4,5,AdultMum,AdultDad,6,3
156,Female,0,1990,1,11,52,53,5,2,AdultMum,AdultDad,8,3
157,Female,0,1990,1,1,117,12,2,5,AdultMum,AdultDad,11,7
158,Female,1,1990,1,8,112,90,2,0,AdultMum,LambDad,7,5
159,Female,0,1990,1,1,75,76,3,1,AdultMum,AdultDad,4,3
160,Male,0,1990,1,1,132,17,1,4,AdultMum,AdultDad,13,9
161,Male,0,1990,1,4,138,12,1,5,AdultMum,AdultDad,10,7
162,Male,0,1990,1,5,144,12,0,5,LambMum,AdultDad,9,7
163,Male,0,1990,0,0,49,94,6,0,AdultMum,LambDad,11,2
164,Male,0,1990,1,1,40,17,6,4,AdultMum,AdultDad,5,9
165,Female,1,1990,1,1,41,12,6,5,AdultMum,AdultDad,6,7
166,Male,0,1990,0,0,35,92,6,0,AdultMum,LambDad,7,2
167,Male,0,1990,1,5,29,81,7,0,AdultMum,LambDad,6,5
168,Female,1,1990,0,0,39,12,6,5,AdultMum,AdultDad,6,7
169,Male,0,1990,1,1,62,12,5,5,AdultMum,AdultDad,9,7
170,Female,0,1990,0,0,142,14,0,5,LambMum,AdultDad,2,5
171,Female,1,1990,1,10,90,66,3,2,AdultMum,AdultDad,10,7
172,Male,0,1990,0,0,157,107,0,0,LambMum,LambDad,9,2
173,Male,1,1990,1,1,50,65,6,2,AdultMum,AdultDad,12,7
174,Female,1,1990,0,0,50,65,6,2,AdultMum,AdultDad,12,7
175,Female,0,1990,1,1,148,68,0,2,LambMum,AdultDad,5,4
176,Female,0,1990,1,1,150,77,0,0,LambMum,LambDad,9,8
177,Male,0,1990,1,1,133,76,1,1,AdultMum,AdultDad,10,3
178,Female,0,1990,1,8,63,68,5,2,AdultMum,AdultDad,11,4
179,Male,0,1990,0,0,28,85,7,0,AdultMum,LambDad,9,2
180,Male,0,1990,0,0,18,71,8,2,AdultMum,AdultDad,12,7
181,Male,0,1990,1,1,48,71,6,2,AdultMum,AdultDad,8,7
182,Male,1,1990,0,0,89,104,3,0,AdultMum,LambDad,15,2
183,Female,1,1990,0,0,89,91,3,0,AdultMum,LambDad,15,2
184,Female,1,1990,0,0,20,66,8,2,AdultMum,AdultDad,6,7
185,Male,0,1990,1,3,19,17,8,4,AdultMum,AdultDad,7,9
186,Female,0,1990,1,1,17,74,9,1,AdultMum,AdultDad,9,2
187,Male,0,1990,0,0,54,88,5,0,AdultMum,LambDad,6,2
188,Male,1,1990,0,0,66,67,5,2,AdultMum,AdultDad,8,7
189,Male,0,1990,0,0,125,17,2,4,AdultMum,AdultDad,7,9
190,Male,0,1990,0,0,160,81,0,0,LambMum,LambDad,1,5
191,Female,0,1990,0,0,56,64,5,2,AdultMum,AdultDad,12,2
192,Female,1,1990,1,1,72,74,4,1,AdultMum,AdultDad,8,2
193,Female,0,1990,1,1,37,69,6,2,AdultMum,AdultDad,7,7
194,Female,0,1990,1,1,115,12,2,5,AdultMum,AdultDad,7,7
195,Male,0,1990,1,3,145,46,0,2,LambMum,AdultDad,9,2
196,Female,0,1990,1,13,118,70,2,2,AdultMum,AdultDad,4,6
197,Female,0,1990,1,6,64,92,5,0,AdultMum,LambDad,6,2
198,Female,0,1990,1,8,91,65,3,2,AdultMum,AdultDad,10,7
199,Female,1,1990,1,7,129,65,2,2,AdultMum,AdultDad,7,7
200,Female,1,1990,1,11,129,65,2,2,AdultMum,AdultDad,7,7
201,Female,1,1990,1,7,53,53,5,2,AdultMum,AdultDad,9,3
202,Female,0,1990,1,7,149,104,0,0,LambMum,LambDad,9,2
203,Female,1,1990,1,8,58,67,5,2,AdultMum,AdultDad,6,7
204,Female,0,1990,1,11,135,71,1,2,AdultMum,AdultDad,10,7
205,Male,0,1990,0,0,154,87,0,0,LambMum,LambDad,8,2
206,Female,0,1990,0,0,127,12,2,5,AdultMum,AdultDad,7,7
207,Female,0,1990,0,0,161,86,0,0,LambMum,LambDad,2,5
208,Male,1,1991,0,0,52,104,6,1,AdultMum,AdultDad,8,2
209,Male,0,1991,0,0,118,92,3,1,AdultMum,AdultDad,4,2
210,Female,0,1991,0,0,168,17,0,5,LambMum,AdultDad,12,9
211,Female,0,1991,1,7,8,17,11,5,AdultMum,AdultDad,6,9
212,Male,0,1991,1,1,47,66,7,3,AdultMum,AdultDad,9,7
213,Female,1,1991,0,0,123,12,3,6,AdultMum,AdultDad,5,7
214,Female,0,1991,0,0,140,17,1,5,AdultMum,AdultDad,1,9
215,Female,0,1991,0,0,148,135,1,0,AdultMum,LambDad,5,1
216,Female,1,1991,1,7,17,71,10,3,AdultMum,AdultDad,9,7
217,Female,1,1991,0,0,66,106,6,1,AdultMum,AdultDad,8,2
218,Female,0,1991,0,0,174,83,0,1,LambMum,AdultDad,1,1
219,Female,1,1991,0,0,144,66,1,3,AdultMum,AdultDad,9,7
220,Male,1,1991,0,0,144,66,1,3,AdultMum,AdultDad,9,7
221,Female,1,1991,0,0,115,66,3,3,AdultMum,AdultDad,7,7
222,Female,1,1991,0,0,115,66,3,3,AdultMum,AdultDad,7,7
223,Male,0,1991,0,0,196,93,0,1,LambMum,AdultDad,8,2
224,Female,0,1991,0,0,199,83,0,1,LambMum,AdultDad,11,1
225,Female,1,1991,0,0,129,79,3,1,AdultMum,AdultDad,7,5
226,Female,0,1991,0,0,143,17,1,5,AdultMum,AdultDad,9,9
227,Male,0,1991,1,7,44,71,7,3,AdultMum,AdultDad,8,7
228,Male,0,1991,0,0,88,79,4,1,AdultMum,AdultDad,8,5
229,Male,1,1991,0,0,45,112,7,0,AdultMum,LambDad,8,1
230,Female,1,1991,0,0,53,17,6,5,AdultMum,AdultDad,9,9
231,Male,1,1991,0,0,53,17,6,5,AdultMum,AdultDad,9,9
232,Female,1,1991,0,0,147,102,1,1,AdultMum,AdultDad,4,3
233,Female,1,1991,0,0,36,12,7,6,AdultMum,AdultDad,6,7
234,Female,0,1991,0,0,185,124,0,0,LambMum,LambDad,13,2
235,Female,0,1991,0,0,159,71,1,3,AdultMum,AdultDad,9,7
236,Female,1,1991,0,0,39,93,7,1,AdultMum,AdultDad,6,2
237,Female,1,1991,1,3,39,95,7,1,AdultMum,AdultDad,6,2
238,Female,0,1991,0,0,91,107,4,1,AdultMum,AdultDad,10,2
239,Male,1,1991,0,0,90,68,4,3,AdultMum,AdultDad,10,4
240,Female,0,1991,0,0,30,93,8,1,AdultMum,AdultDad,8,2
241,Female,0,1991,1,13,175,83,0,1,LambMum,AdultDad,8,1
242,Male,0,1991,0,0,137,95,2,1,AdultMum,AdultDad,10,2
243,Female,0,1991,0,0,173,105,0,1,LambMum,AdultDad,1,8
244,Male,1,1991,0,0,41,66,7,3,AdultMum,AdultDad,6,7
245,Female,1,1991,0,0,103,98,3,1,AdultMum,AdultDad,4,2
246,Male,0,1991,1,3,31,68,7,3,AdultMum,AdultDad,9,4
247,Female,0,1991,0,0,59,106,6,1,AdultMum,AdultDad,11,2
248,Female,1,1991,0,0,57,127,6,0,AdultMum,LambDad,11,7
249,Male,0,1991,0,0,162,87,1,1,AdultMum,AdultDad,9,2
250,Male,0,1991,0,0,67,92,6,1,AdultMum,AdultDad,8,2
251,Male,0,1991,0,0,201,138,0,0,LambMum,LambDad,7,6
252,Female,0,1991,1,10,37,71,7,3,AdultMum,AdultDad,7,7
253,Female,1,1991,0,0,133,114,2,0,AdultMum,LambDad,10,3
254,Female,0,1991,0,0,206,81,0,1,LambMum,AdultDad,7,5
255,Male,0,1991,0,0,169,96,0,1,LambMum,AdultDad,3,2
256,Male,0,1991,0,0,33,132,7,0,AdultMum,LambDad,6,1
257,Male,0,1991,1,3,145,17,1,5,AdultMum,AdultDad,9,9
258,Female,0,1991,0,0,117,106,3,1,AdultMum,AdultDad,11,2
259,Male,0,1991,0,0,124,17,3,5,AdultMum,AdultDad,11,9
260,Male,0,1991,1,3,89,66,4,3,AdultMum,AdultDad,15,7
261,Male,0,1991,0,0,156,12,1,6,AdultMum,AdultDad,2,7
262,Female,0,1991,0,0,179,81,0,1,LambMum,AdultDad,1,5
263,Male,0,1991,0,0,58,17,6,5,AdultMum,AdultDad,6,9
264,Female,0,1991,0,0,171,12,0,6,LambMum,AdultDad,10,7
265,Female,0,1991,0,0,121,70,3,3,AdultMum,AdultDad,11,6
266,Female,0,1991,1,1,60,17,6,5,AdultMum,AdultDad,9,9
267,Female,0,1991,0,0,56,93,6,1,AdultMum,AdultDad,12,2
268,Female,0,1991,0,0,181,69,0,3,LambMum,AdultDad,1,7
269,Female,0,1991,0,0,180,84,0,1,LambMum,AdultDad,1,2
270,Female,0,1991,1,4,51,84,6,1,AdultMum,AdultDad,9,2
271,Female,0,1991,1,7,19,17,9,5,AdultMum,AdultDad,7,9
272,Female,0,1991,0,0,26,12,8,6,AdultMum,AdultDad,6,7
273,Male,0,1991,0,0,166,66,0,3,LambMum,AdultDad,1,7
274,Female,0,1991,0,0,178,68,0,3,LambMum,AdultDad,1,4
275,Male,0,1991,0,0,113,130,3,0,AdultMum,LambDad,7,0
276,Female,0,1991,0,0,92,69,4,3,AdultMum,AdultDad,11,7
277,Male,0,1991,0,0,177,70,0,3,LambMum,AdultDad,8,6
278,Female,0,1991,0,0,195,80,0,1,LambMum,AdultDad,11,2
279,Female,1,1991,0,0,16,92,10,1,AdultMum,AdultDad,6,2
280,Male,0,1991,0,0,192,66,0,3,LambMum,AdultDad,4,7
281,Male,1,1991,0,0,136,109,2,0,AdultMum,LambDad,3,1
282,Male,0,1991,0,0,188,66,0,3,LambMum,AdultDad,3,7
283,Male,0,1991,0,0,172,81,0,1,LambMum,AdultDad,1,5
284,Female,0,1992,1,11,107,66,4,4,AdultMum,AdultDad,10,7
285,Male,0,1992,1,2,71,115,6,1,AdultMum,AdultDad,8,4
286,Female,0,1992,1,6,51,67,7,4,AdultMum,AdultDad,9,7
287,Female,0,1992,0,0,65,12,7,7,AdultMum,AdultDad,9,7
288,Male,0,1992,0,0,154,67,2,4,AdultMum,AdultDad,8,7
289,Male,0,1992,1,2,188,81,1,2,AdultMum,AdultDad,3,5
290,Female,0,1992,1,9,182,17,1,6,AdultMum,AdultDad,11,9
291,Female,0,1992,1,1,207,81,1,2,AdultMum,AdultDad,11,5
292,Male,0,1992,0,0,163,68,1,4,AdultMum,AdultDad,8,4
293,Female,0,1992,1,6,144,107,2,2,AdultMum,AdultDad,9,2
294,Male,0,1992,0,0,171,98,1,2,AdultMum,AdultDad,10,2
295,Female,0,1992,0,0,145,148,2,0,AdultMum,LambDad,9,0
296,Male,0,1992,1,2,125,99,4,2,AdultMum,AdultDad,7,2
297,Female,0,1992,1,6,17,114,11,1,AdultMum,AdultDad,9,3
298,Male,0,1992,0,0,100,100,4,2,AdultMum,AdultDad,8,2
299,Male,0,1992,1,1,53,125,7,1,AdultMum,AdultDad,9,1
300,Female,0,1992,1,9,43,97,8,2,AdultMum,AdultDad,9,7
301,Male,0,1992,1,2,170,80,1,2,AdultMum,AdultDad,8,2
302,Female,1,1992,1,6,147,116,2,1,AdultMum,AdultDad,4,4
303,Female,0,1992,0,0,37,70,8,4,AdultMum,AdultDad,7,6
304,Female,1,1992,0,0,32,82,8,2,AdultMum,AdultDad,8,2
305,Female,0,1992,0,0,202,89,1,2,AdultMum,AdultDad,10,5
306,Female,0,1992,0,0,28,67,9,4,AdultMum,AdultDad,9,7
307,Female,0,1992,0,0,216,93,0,2,LambMum,AdultDad,7,2
308,Female,0,1992,1,12,199,136,1,1,AdultMum,AdultDad,11,4
309,Male,0,1992,0,0,61,99,7,2,AdultMum,AdultDad,9,2
310,Female,0,1992,1,1,126,76,4,3,AdultMum,AdultDad,8,3
311,Female,0,1992,1,6,88,68,5,4,AdultMum,AdultDad,8,4
312,Male,0,1992,1,2,30,81,9,2,AdultMum,AdultDad,8,5
313,Male,0,1992,1,2,59,81,7,2,AdultMum,AdultDad,11,5
314,Female,0,1992,0,0,34,67,8,4,AdultMum,AdultDad,11,7
315,Male,0,1992,1,3,85,131,5,1,AdultMum,AdultDad,11,4
316,Female,0,1992,1,5,66,134,7,1,AdultMum,AdultDad,8,6
317,Male,0,1992,0,0,57,81,7,2,AdultMum,AdultDad,11,5
318,Male,0,1992,1,6,128,132,4,1,AdultMum,AdultDad,10,1
319,Female,0,1992,1,1,149,66,2,4,AdultMum,AdultDad,9,7
320,Female,0,1992,0,0,70,85,6,2,AdultMum,AdultDad,8,2
321,Female,0,1992,1,6,133,67,3,4,AdultMum,AdultDad,10,7
322,Male,0,1992,1,1,151,104,2,2,AdultMum,AdultDad,9,2
323,Female,0,1992,1,9,138,84,3,2,AdultMum,AdultDad,10,2
324,Male,1,1992,1,1,56,105,7,2,AdultMum,AdultDad,12,8
325,Female,1,1992,1,2,56,105,7,2,AdultMum,AdultDad,12,8
326,Male,0,1992,1,1,177,81,1,2,AdultMum,AdultDad,8,5
327,Male,1,1992,0,0,122,90,4,2,AdultMum,AdultDad,10,5
328,Male,0,1992,1,6,130,106,3,2,AdultMum,AdultDad,7,2
329,Male,0,1992,1,4,203,156,1,0,AdultMum,LambDad,8,7
330,Female,0,1992,1,9,117,101,4,2,AdultMum,AdultDad,11,2
331,Female,1,1992,1,5,90,151,5,0,AdultMum,LambDad,10,0
332,Female,1,1992,1,6,135,106,3,2,AdultMum,AdultDad,10,2
333,Male,0,1992,1,1,38,95,8,2,AdultMum,AdultDad,7,2
334,Female,0,1992,1,7,86,92,5,2,AdultMum,AdultDad,9,2
335,Female,0,1992,1,11,132,96,3,2,AdultMum,AdultDad,13,2
336,Female,0,1992,1,12,3,89,12,2,AdultMum,AdultDad,9,5
337,Female,0,1992,1,12,134,97,3,2,AdultMum,AdultDad,10,7
338,Male,0,1992,0,0,192,121,1,1,AdultMum,AdultDad,4,4
339,Male,0,1992,0,0,215,104,0,2,LambMum,AdultDad,3,2
340,Female,0,1992,0,0,157,157,2,0,AdultMum,LambDad,9,7
341,Female,0,1992,0,0,204,98,1,2,AdultMum,AdultDad,4,2
342,Male,0,1992,0,0,92,97,5,2,AdultMum,AdultDad,11,7
343,Male,1,1992,0,0,47,68,8,4,AdultMum,AdultDad,9,4
344,Female,0,1992,0,0,214,86,0,2,LambMum,AdultDad,7,5
345,Male,1,1992,0,0,44,71,8,4,AdultMum,AdultDad,8,7
346,Male,1,1992,0,0,44,70,8,4,AdultMum,AdultDad,8,6
347,Male,0,1992,0,0,226,80,0,2,LambMum,AdultDad,0,2
348,Male,0,1992,0,0,175,97,1,2,AdultMum,AdultDad,8,7
349,Female,1,1992,0,0,50,96,8,2,AdultMum,AdultDad,12,2
350,Female,1,1992,0,0,50,96,8,2,AdultMum,AdultDad,12,2
351,Female,0,1992,0,0,189,125,1,1,AdultMum,AdultDad,3,1
352,Male,0,1992,0,0,235,82,0,2,LambMum,AdultDad,1,2
353,Female,0,1992,0,0,239,106,0,2,LambMum,AdultDad,3,2
354,Male,0,1992,0,0,230,137,0,1,LambMum,AdultDad,0,4
355,Female,0,1992,0,0,211,81,1,2,AdultMum,AdultDad,11,5
356,Male,1,1992,0,0,39,81,8,2,AdultMum,AdultDad,6,5
357,Female,1,1992,0,0,39,81,8,2,AdultMum,AdultDad,6,5
358,Male,0,1992,0,0,131,17,3,6,AdultMum,AdultDad,9,9
359,Female,1,1992,0,0,210,86,1,2,AdultMum,AdultDad,11,5
360,Female,0,1992,0,0,194,107,1,2,AdultMum,AdultDad,8,2
361,Male,0,1992,0,0,232,104,0,2,LambMum,AdultDad,5,2
362,Male,0,1992,0,0,201,84,1,2,AdultMum,AdultDad,7,2
363,Female,0,1992,0,0,217,101,0,2,LambMum,AdultDad,0,2
364,Female,0,1992,0,0,219,150,0,0,LambMum,LambDad,4,0
365,Female,1,1992,0,0,62,68,7,4,AdultMum,AdultDad,9,4
366,Female,1,1992,0,0,103,76,4,3,AdultMum,AdultDad,4,3
367,Male,1,1992,0,0,103,125,4,1,AdultMum,AdultDad,4,1
368,Female,0,1992,0,0,224,100,0,2,LambMum,AdultDad,0,2
369,Male,0,1992,0,0,229,137,0,1,LambMum,AdultDad,1,4
370,Female,1,1992,0,0,185,122,1,1,AdultMum,AdultDad,13,4
371,Male,0,1992,0,0,212,81,0,2,LambMum,AdultDad,1,5
372,Male,0,1992,0,0,129,131,4,1,AdultMum,AdultDad,7,4
373,Female,0,1992,0,0,153,114,2,1,AdultMum,AdultDad,9,3
374,Female,0,1992,0,0,167,68,1,4,AdultMum,AdultDad,8,4
375,Female,0,1992,0,0,223,17,0,6,LambMum,AdultDad,3,9
376,Male,0,1992,0,0,241,133,0,1,LambMum,AdultDad,7,3
377,Male,0,1992,0,0,141,138,2,1,AdultMum,AdultDad,2,6
378,Male,0,1992,0,0,236,66,0,4,LambMum,AdultDad,7,7
379,Female,0,1992,0,0,221,93,0,2,LambMum,AdultDad,7,2
380,Male,0,1992,0,0,240,90,0,2,LambMum,AdultDad,7,5
381,Male,0,1993,0,0,216,129,1,2,AdultMum,AdultDad,7,6
382,Female,0,1993,1,11,164,81,2,3,AdultMum,AdultDad,3,5
383,Female,1,1993,0,0,153,141,3,2,AdultMum,AdultDad,9,4
384,Female,1,1993,0,0,153,141,3,2,AdultMum,AdultDad,9,4
385,Female,0,1993,1,5,215,105,1,3,AdultMum,AdultDad,3,8
386,Male,1,1993,0,0,28,136,10,2,AdultMum,AdultDad,9,4
387,Female,0,1993,0,0,219,115,1,2,AdultMum,AdultDad,4,4
388,Male,0,1993,1,1,157,81,3,3,AdultMum,AdultDad,9,5
389,Male,0,1993,0,0,220,157,1,1,AdultMum,AdultDad,7,7
390,Male,1,1993,0,0,195,147,2,1,AdultMum,AdultDad,11,3
391,Female,0,1993,1,6,222,89,1,3,AdultMum,AdultDad,10,5
392,Female,0,1993,1,11,44,111,9,2,AdultMum,AdultDad,8,3
393,Male,0,1993,1,1,170,103,2,3,AdultMum,AdultDad,8,3
394,Male,1,1993,0,0,192,178,2,0,AdultMum,LambDad,4,6
395,Male,1,1993,0,0,147,81,3,3,AdultMum,AdultDad,4,5
396,Female,1,1993,0,0,147,81,3,3,AdultMum,AdultDad,4,5
397,Male,1,1993,0,0,56,67,8,5,AdultMum,AdultDad,12,7
398,Female,1,1993,0,0,56,67,8,5,AdultMum,AdultDad,12,7
399,Male,1,1993,0,0,65,66,8,5,AdultMum,AdultDad,9,7
400,Male,0,1993,0,0,159,157,3,1,AdultMum,AdultDad,9,7
401,Male,0,1993,0,0,154,77,3,3,AdultMum,AdultDad,8,8
402,Female,0,1993,1,11,238,103,1,3,AdultMum,AdultDad,10,3
403,Male,0,1993,0,0,146,66,3,5,AdultMum,AdultDad,9,7
404,Female,1,1993,0,0,17,17,12,7,AdultMum,AdultDad,9,9
405,Female,1,1993,0,0,17,163,12,0,AdultMum,LambDad,9,0
406,Male,1,1993,0,0,94,143,5,2,AdultMum,AdultDad,10,4
407,Male,1,1993,1,1,94,143,5,2,AdultMum,AdultDad,10,4
408,Female,0,1993,1,8,223,170,1,0,AdultMum,LambDad,3,6
409,Female,0,1993,1,10,132,143,4,2,AdultMum,AdultDad,13,4
410,Female,0,1993,0,0,43,143,9,2,AdultMum,AdultDad,9,4
411,Female,0,1993,0,0,152,102,3,3,AdultMum,AdultDad,9,3
412,Female,0,1993,1,11,190,66,2,5,AdultMum,AdultDad,8,7
413,Female,1,1993,0,0,171,129,2,2,AdultMum,AdultDad,10,6
414,Female,0,1993,0,0,88,103,6,3,AdultMum,AdultDad,8,3
415,Male,0,1993,0,0,251,139,0,2,LambMum,AdultDad,12,3
416,Female,1,1993,0,0,69,90,7,3,AdultMum,AdultDad,9,5
417,Female,0,1993,1,5,32,77,9,3,AdultMum,AdultDad,8,8
418,Female,1,1993,0,0,115,143,5,2,AdultMum,AdultDad,7,4
419,Female,1,1993,1,1,115,143,5,2,AdultMum,AdultDad,7,4
420,Female,0,1993,0,0,167,123,2,2,AdultMum,AdultDad,8,4
421,Female,0,1993,1,8,148,121,3,2,AdultMum,AdultDad,5,4
422,Male,1,1993,0,0,182,143,2,2,AdultMum,AdultDad,11,4
423,Female,1,1993,0,0,182,143,2,2,AdultMum,AdultDad,11,4
424,Male,0,1993,1,1,201,143,2,2,AdultMum,AdultDad,7,4
425,Female,0,1993,0,0,185,108,2,2,AdultMum,AdultDad,13,6
426,Female,0,1993,0,0,188,129,2,2,AdultMum,AdultDad,3,6
427,Male,0,1993,1,5,60,89,8,3,AdultMum,AdultDad,9,5
428,Male,1,1993,0,0,129,103,5,3,AdultMum,AdultDad,7,3
429,Male,1,1993,1,5,129,90,5,3,AdultMum,AdultDad,7,5
430,Female,1,1993,0,0,127,67,5,5,AdultMum,AdultDad,7,7
431,Female,0,1993,1,11,207,78,2,3,AdultMum,AdultDad,11,5
432,Female,0,1993,1,8,62,90,8,3,AdultMum,AdultDad,9,5
433,Male,0,1993,1,3,169,113,2,2,AdultMum,AdultDad,3,5
434,Male,0,1993,0,0,206,103,2,3,AdultMum,AdultDad,7,3
435,Female,1,1993,0,0,162,108,3,2,AdultMum,AdultDad,9,6
436,Female,1,1993,0,0,162,108,3,2,AdultMum,AdultDad,9,6
437,Male,1,1993,0,0,202,108,2,2,AdultMum,AdultDad,10,6
438,Female,1,1993,0,0,202,17,2,7,AdultMum,AdultDad,10,9
439,Female,0,1993,1,5,232,169,1,0,AdultMum,LambDad,5,5
440,Male,0,1993,0,0,31,180,9,0,AdultMum,LambDad,9,1
441,Male,0,1993,0,0,277,159,0,0,LambMum,LambDad,12,2
442,Male,1,1993,0,0,89,144,6,2,AdultMum,AdultDad,15,4
443,Female,1,1993,0,0,89,81,6,3,AdultMum,AdultDad,15,5
444,Female,0,1993,1,1,183,89,2,3,AdultMum,AdultDad,8,5
445,Male,0,1993,1,5,150,173,3,0,AdultMum,LambDad,9,4
446,Female,0,1993,0,0,191,131,2,2,AdultMum,AdultDad,6,4
447,Female,0,1993,1,5,158,67,3,5,AdultMum,AdultDad,9,7
448,Male,1,1993,0,0,133,113,4,2,AdultMum,AdultDad,10,5
449,Female,1,1993,0,0,133,113,4,2,AdultMum,AdultDad,10,5
450,Male,1,1993,0,0,86,12,6,8,AdultMum,AdultDad,9,7
451,Female,1,1993,0,0,86,129,6,2,AdultMum,AdultDad,9,6
452,Female,1,1993,0,0,45,12,9,8,AdultMum,AdultDad,8,7
453,Female,1,1993,0,0,45,12,9,8,AdultMum,AdultDad,8,7
454,Female,0,1993,1,8,91,181,6,0,AdultMum,LambDad,10,4
455,Female,1,1993,0,0,53,143,8,2,AdultMum,AdultDad,9,4
456,Male,1,1993,1,1,53,143,8,2,AdultMum,AdultDad,9,4
457,Female,0,1993,0,0,137,128,4,2,AdultMum,AdultDad,10,3
458,Female,1,1993,0,0,125,90,5,3,AdultMum,AdultDad,7,5
459,Female,1,1993,1,5,63,137,8,2,AdultMum,AdultDad,11,4
460,Female,1,1993,1,5,63,128,8,2,AdultMum,AdultDad,11,3
461,Female,0,1993,0,0,243,90,0,3,LambMum,AdultDad,9,5
462,Male,1,1993,0,0,208,67,2,5,AdultMum,AdultDad,8,7
463,Female,0,1993,1,5,184,103,2,3,AdultMum,AdultDad,6,3
464,Male,0,1993,0,0,233,86,1,3,AdultMum,AdultDad,6,5
465,Male,0,1993,1,1,258,143,0,2,LambMum,AdultDad,2,4
466,Female,0,1993,1,5,176,143,2,2,AdultMum,AdultDad,8,4
467,Male,0,1993,0,0,194,138,2,2,AdultMum,AdultDad,8,6
468,Female,0,1993,0,0,236,169,1,0,AdultMum,LambDad,7,5
469,Male,0,1993,1,1,124,103,5,3,AdultMum,AdultDad,11,3
470,Male,0,1993,0,0,168,71,2,5,AdultMum,AdultDad,12,7
471,Female,1,1993,0,0,66,108,8,2,AdultMum,AdultDad,8,6
472,Male,1,1993,0,0,66,89,8,3,AdultMum,AdultDad,8,5
473,Female,1,1993,1,1,71,153,7,1,AdultMum,AdultDad,8,3
474,Male,1,1993,0,0,71,153,7,1,AdultMum,AdultDad,8,3
475,Female,0,1993,0,0,270,71,0,5,LambMum,AdultDad,9,7
476,Male,0,1993,0,0,263,89,0,3,LambMum,AdultDad,1,5
477,Male,0,1993,1,1,55,81,8,3,AdultMum,AdultDad,9,5
478,Female,0,1993,1,8,139,143,3,2,AdultMum,AdultDad,5,4
479,Male,0,1993,0,0,85,128,6,2,AdultMum,AdultDad,11,3
480,Female,1,1993,0,0,50,17,9,7,AdultMum,AdultDad,12,9
481,Female,1,1993,1,8,50,17,9,7,AdultMum,AdultDad,12,9
482,Male,1,1993,0,0,135,81,4,3,AdultMum,AdultDad,10,5
483,Male,0,1993,1,5,107,121,5,2,AdultMum,AdultDad,10,4
484,Male,0,1993,0,0,177,81,2,3,AdultMum,AdultDad,8,5
