ID,Sex,Twin,BirthYear,Year,Age,OffspringBorn,Lifespan,MotherID,FatherID,MumAge,DadAge,MumAgeClass,DadAgeClass,MumLifespan,DadLifespan
1081,Female,0,2012,2016,4,1,9,427,257,8,8,AdultMum,AdultDad,11,10
1081,Female,0,2012,2017,5,2,9,427,257,8,8,AdultMum,AdultDad,11,10
1081,Female,0,2012,2018,6,2,9,427,257,8,8,AdultMum,AdultDad,11,10
1081,Female,0,2012,2019,7,2,9,427,257,8,8,AdultMum,AdultDad,11,10
1081,Female,0,2012,2020,8,1,9,427,257,8,8,AdultMum,AdultDad,11,10
1082,Female,0,2012,2012,0,1,9,538,330,3,4,AdultMum,AdultDad,9,6
1082,Female,0,2012,2013,1,1,9,538,330,3,4,AdultMum,AdultDad,9,6
1082,Female,0,2012,2014,2,1,9,538,330,3,4,AdultMum,AdultDad,9,6
1082,Female,0,2012,2015,3,1,9,538,330,3,4,AdultMum,AdultDad,9,6
1082,Female,0,2012,2016,4,1,9,538,330,3,4,AdultMum,AdultDad,9,6
1082,Female,0,2012,2017,5,1,9,538,330,3,4,AdultMum,AdultDad,9,6
1082,Female,0,2012,2018,6,1,9,538,330,3,4,AdultMum,AdultDad,9,6
1082,Female,0,2012,2019,7,1,9,538,330,3,4,AdultMum,AdultDad,9,6
1082,Female,0,2012,2020,8,0,9,538,330,3,4,AdultMum,AdultDad,9,6
1083,Male,0,2012,2012,0,3,3,483,357,4,3,AdultMum,AdultDad,7,3
1083,Male,0,2012,2013,1,0,3,483,357,4,3,AdultMum,AdultDad,7,3
1083,Male,0,2012,2014,2,2,3,483,357,4,3,AdultMum,AdultDad,7,3
1083,Male,0,2012,2015,3,0,3,483,357,4,3,AdultMum,AdultDad,7,3
1084,Female,0,2012,2012,0,1,7,441,261,6,8,AdultMum,AdultDad,9,8
1084,Female,0,2012,2013,1,1,7,441,261,6,8,AdultMum,AdultDad,9,8
1084,Female,0,2012,2014,2,1,7,441,261,6,8,AdultMum,AdultDad,9,8
1084,Female,0,2012,2015,3,1,7,441,261,6,8,AdultMum,AdultDad,9,8
1084,Female,0,2012,2016,4,1,7,441,261,6,8,AdultMum,AdultDad,9,8
1084,Female,0,2012,2017,5,0,7,441,261,6,8,AdultMum,AdultDad,9,8
1084,Female,0,2012,2018,6,1,7,441,261,6,8,AdultMum,AdultDad,9,8
1084,Female,0,2012,2019,7,0,7,441,261,6,8,AdultMum,AdultDad,9,8
1085,Male,0,2012,2012,0,1,1,455,379,6,8,AdultMum,AdultDad,12,8
1085,Male,0,2012,2013,1,NA,1,455,379,6,8,AdultMum,AdultDad,12,8
1086,Male,0,2012,2012,0,1,2,539,340,3,4,AdultMum,AdultDad,11,4
1086,Male,0,2012,2013,1,0,2,539,340,3,4,AdultMum,AdultDad,11,4
1086,Male,0,2012,2014,2,NA,2,539,340,3,4,AdultMum,AdultDad,11,4
1087,Female,0,2012,2012,0,1,9,550,391,2,5,AdultMum,AdultDad,9,5
1087,Female,0,2012,2013,1,1,9,550,391,2,5,AdultMum,AdultDad,9,5
1087,Female,0,2012,2014,2,1,9,550,391,2,5,AdultMum,AdultDad,9,5
1087,Female,0,2012,2015,3,1,9,550,391,2,5,AdultMum,AdultDad,9,5
1087,Female,0,2012,2016,4,1,9,550,391,2,5,AdultMum,AdultDad,9,5
1087,Female,0,2012,2017,5,1,9,550,391,2,5,AdultMum,AdultDad,9,5
1087,Female,0,2012,2018,6,1,9,550,391,2,5,AdultMum,AdultDad,9,5
1087,Female,0,2012,2019,7,1,9,550,391,2,5,AdultMum,AdultDad,9,5
1087,Female,0,2012,2020,8,1,9,550,391,2,5,AdultMum,AdultDad,9,5
1088,Female,0,2012,2012,0,1,9,465,315,5,5,AdultMum,AdultDad,11,5
1088,Female,0,2012,2013,1,1,9,465,315,5,5,AdultMum,AdultDad,11,5
1088,Female,0,2012,2014,2,1,9,465,315,5,5,AdultMum,AdultDad,11,5
1088,Female,0,2012,2015,3,1,9,465,315,5,5,AdultMum,AdultDad,11,5
1088,Female,0,2012,2016,4,1,9,465,315,5,5,AdultMum,AdultDad,11,5
1088,Female,0,2012,2017,5,1,9,465,315,5,5,AdultMum,AdultDad,11,5
1088,Female,0,2012,2018,6,1,9,465,315,5,5,AdultMum,AdultDad,11,5
1088,Female,0,2012,2019,7,1,9,465,315,5,5,AdultMum,AdultDad,11,5
1088,Female,0,2012,2020,8,1,9,465,315,5,5,AdultMum,AdultDad,11,5
1089,Female,0,2012,2012,0,1,7,557,389,2,4,AdultMum,AdultDad,10,4
1089,Female,0,2012,2013,1,1,7,557,389,2,4,AdultMum,AdultDad,10,4
1089,Female,0,2012,2014,2,1,7,557,389,2,4,AdultMum,AdultDad,10,4
1089,Female,0,2012,2015,3,1,7,557,389,2,4,AdultMum,AdultDad,10,4
1089,Female,0,2012,2016,4,1,7,557,389,2,4,AdultMum,AdultDad,10,4
1089,Female,0,2012,2017,5,2,7,557,389,2,4,AdultMum,AdultDad,10,4
1089,Female,0,2012,2018,6,2,7,557,389,2,4,AdultMum,AdultDad,10,4
1089,Female,0,2012,2019,7,0,7,557,389,2,4,AdultMum,AdultDad,10,4
1090,Male,0,2012,2012,0,0,5,471,357,5,3,AdultMum,AdultDad,9,3
1090,Male,0,2012,2013,1,0,5,471,357,5,3,AdultMum,AdultDad,9,3
1090,Male,0,2012,2014,2,1,5,471,357,5,3,AdultMum,AdultDad,9,3
1090,Male,0,2012,2015,3,0,5,471,357,5,3,AdultMum,AdultDad,9,3
1090,Male,0,2012,2016,4,1,5,471,357,5,3,AdultMum,AdultDad,9,3
1090,Male,0,2012,2017,5,1,5,471,357,5,3,AdultMum,AdultDad,9,3
1091,Female,0,2012,2012,0,1,5,530,378,3,6,AdultMum,AdultDad,9,8
1091,Female,0,2012,2013,1,1,5,530,378,3,6,AdultMum,AdultDad,9,8
1091,Female,0,2012,2014,2,1,5,530,378,3,6,AdultMum,AdultDad,9,8
1091,Female,0,2012,2015,3,1,5,530,378,3,6,AdultMum,AdultDad,9,8
1091,Female,0,2012,2016,4,1,5,530,378,3,6,AdultMum,AdultDad,9,8
1091,Female,0,2012,2017,5,0,5,530,378,3,6,AdultMum,AdultDad,9,8
1092,Male,0,2012,2012,0,3,9,481,318,4,5,AdultMum,AdultDad,9,5
1092,Male,0,2012,2013,1,4,9,481,318,4,5,AdultMum,AdultDad,9,5
1092,Male,0,2012,2014,2,1,9,481,318,4,5,AdultMum,AdultDad,9,5
1092,Male,0,2012,2015,3,2,9,481,318,4,5,AdultMum,AdultDad,9,5
1092,Male,0,2012,2016,4,11,9,481,318,4,5,AdultMum,AdultDad,9,5
1092,Male,0,2012,2017,5,3,9,481,318,4,5,AdultMum,AdultDad,9,5
1092,Male,0,2012,2018,6,12,9,481,318,4,5,AdultMum,AdultDad,9,5
1092,Male,0,2012,2019,7,0,9,481,318,4,5,AdultMum,AdultDad,9,5
1092,Male,0,2012,2020,8,0,9,481,318,4,5,AdultMum,AdultDad,9,5
1093,Male,0,2012,2012,0,1,2,514,341,3,4,AdultMum,AdultDad,8,4
1093,Male,0,2012,2013,1,0,2,514,341,3,4,AdultMum,AdultDad,8,4
1093,Male,0,2012,2014,2,1,2,514,341,3,4,AdultMum,AdultDad,8,4
1094,Male,0,2012,2012,0,0,1,552,348,2,5,AdultMum,AdultDad,8,5
1094,Male,0,2012,2013,1,0,1,552,348,2,5,AdultMum,AdultDad,8,5
1095,Female,0,2012,2012,0,0,1,567,261,2,8,AdultMum,AdultDad,6,8
1095,Female,0,2012,2013,1,0,1,567,261,2,8,AdultMum,AdultDad,6,8
1096,Female,0,2012,2012,0,1,1,560,353,2,5,AdultMum,AdultDad,10,5
1096,Female,0,2012,2013,1,0,1,560,353,2,5,AdultMum,AdultDad,10,5
1097,Female,0,2012,2012,0,1,1,448,284,6,7,AdultMum,AdultDad,8,7
1097,Female,0,2012,2013,1,0,1,448,284,6,7,AdultMum,AdultDad,8,7
1098,Male,0,2012,2012,0,0,2,551,252,2,8,AdultMum,AdultDad,10,8
1098,Male,0,2012,2013,1,1,2,551,252,2,8,AdultMum,AdultDad,10,8
1098,Male,0,2012,2014,2,0,2,551,252,2,8,AdultMum,AdultDad,10,8
1099,Male,0,2012,2012,0,0,1,564,363,2,3,AdultMum,AdultDad,9,3
1099,Male,0,2012,2013,1,1,1,564,363,2,3,AdultMum,AdultDad,9,3
1100,Male,0,2012,2012,0,1,1,445,348,6,5,AdultMum,AdultDad,10,5
1100,Male,0,2012,2013,1,0,1,445,348,6,5,AdultMum,AdultDad,10,5
1101,Female,0,2012,2012,0,1,9,546,371,3,2,AdultMum,AdultDad,9,2
1101,Female,0,2012,2013,1,1,9,546,371,3,2,AdultMum,AdultDad,9,2
1101,Female,0,2012,2014,2,1,9,546,371,3,2,AdultMum,AdultDad,9,2
1101,Female,0,2012,2015,3,1,9,546,371,3,2,AdultMum,AdultDad,9,2
1101,Female,0,2012,2016,4,1,9,546,371,3,2,AdultMum,AdultDad,9,2
1101,Female,0,2012,2017,5,1,9,546,371,3,2,AdultMum,AdultDad,9,2
1101,Female,0,2012,2018,6,1,9,546,371,3,2,AdultMum,AdultDad,9,2
1101,Female,0,2012,2019,7,1,9,546,371,3,2,AdultMum,AdultDad,9,2
1101,Female,0,2012,2020,8,1,9,546,371,3,2,AdultMum,AdultDad,9,2
1102,Male,0,2012,2012,0,0,9,532,313,3,5,AdultMum,AdultDad,11,5
1102,Male,0,2012,2013,1,0,9,532,313,3,5,AdultMum,AdultDad,11,5
1102,Male,0,2012,2014,2,0,9,532,313,3,5,AdultMum,AdultDad,11,5
1102,Male,0,2012,2015,3,0,9,532,313,3,5,AdultMum,AdultDad,11,5
1102,Male,0,2012,2016,4,0,9,532,313,3,5,AdultMum,AdultDad,11,5
1102,Male,0,2012,2017,5,6,9,532,313,3,5,AdultMum,AdultDad,11,5
1102,Male,0,2012,2018,6,8,9,532,313,3,5,AdultMum,AdultDad,11,5
1102,Male,0,2012,2019,7,0,9,532,313,3,5,AdultMum,AdultDad,11,5
1102,Male,0,2012,2020,8,0,9,532,313,3,5,AdultMum,AdultDad,11,5
1103,Female,0,2012,2012,0,1,9,528,271,3,8,AdultMum,AdultDad,7,8
1103,Female,0,2012,2013,1,1,9,528,271,3,8,AdultMum,AdultDad,7,8
1103,Female,0,2012,2014,2,1,9,528,271,3,8,AdultMum,AdultDad,7,8
1103,Female,0,2012,2015,3,1,9,528,271,3,8,AdultMum,AdultDad,7,8
1103,Female,0,2012,2016,4,1,9,528,271,3,8,AdultMum,AdultDad,7,8
1103,Female,0,2012,2017,5,1,9,528,271,3,8,AdultMum,AdultDad,7,8
1103,Female,0,2012,2018,6,1,9,528,271,3,8,AdultMum,AdultDad,7,8
1103,Female,0,2012,2019,7,2,9,528,271,3,8,AdultMum,AdultDad,7,8
1103,Female,0,2012,2020,8,1,9,528,271,3,8,AdultMum,AdultDad,7,8
1104,Female,0,2012,2012,0,1,1,572,294,1,6,AdultMum,AdultDad,11,6
1104,Female,0,2012,2013,1,0,1,572,294,1,6,AdultMum,AdultDad,11,6
1105,Female,0,2012,2012,0,1,1,533,378,3,6,AdultMum,AdultDad,11,8
1105,Female,0,2012,2013,1,0,1,533,378,3,6,AdultMum,AdultDad,11,8
1106,Male,0,2012,2012,0,1,5,527,350,3,6,AdultMum,AdultDad,9,6
1106,Male,0,2012,2013,1,0,5,527,350,3,6,AdultMum,AdultDad,9,6
1106,Male,0,2012,2014,2,0,5,527,350,3,6,AdultMum,AdultDad,9,6
1106,Male,0,2012,2015,3,0,5,527,350,3,6,AdultMum,AdultDad,9,6
1106,Male,0,2012,2016,4,0,5,527,350,3,6,AdultMum,AdultDad,9,6
1106,Male,0,2012,2017,5,0,5,527,350,3,6,AdultMum,AdultDad,9,6
1107,Male,0,2012,2012,0,1,2,549,317,2,5,AdultMum,AdultDad,8,8
1107,Male,0,2012,2013,1,0,2,549,317,2,5,AdultMum,AdultDad,8,8
1107,Male,0,2012,2014,2,0,2,549,317,2,5,AdultMum,AdultDad,8,8
1108,Female,0,2012,2012,0,0,9,518,252,3,8,AdultMum,AdultDad,6,8
1108,Female,0,2012,2013,1,1,9,518,252,3,8,AdultMum,AdultDad,6,8
1108,Female,0,2012,2014,2,1,9,518,252,3,8,AdultMum,AdultDad,6,8
1108,Female,0,2012,2015,3,1,9,518,252,3,8,AdultMum,AdultDad,6,8
1108,Female,0,2012,2016,4,1,9,518,252,3,8,AdultMum,AdultDad,6,8
1108,Female,0,2012,2017,5,1,9,518,252,3,8,AdultMum,AdultDad,6,8
1108,Female,0,2012,2018,6,1,9,518,252,3,8,AdultMum,AdultDad,6,8
1108,Female,0,2012,2019,7,1,9,518,252,3,8,AdultMum,AdultDad,6,8
1108,Female,0,2012,2020,8,0,9,518,252,3,8,AdultMum,AdultDad,6,8
1109,Male,0,2012,2012,0,1,1,559,376,2,2,AdultMum,AdultDad,4,6
1109,Male,0,2012,2013,1,0,1,559,376,2,2,AdultMum,AdultDad,4,6
1110,Female,0,2012,2012,0,0,9,509,338,4,4,AdultMum,AdultDad,8,4
1110,Female,0,2012,2013,1,1,9,509,338,4,4,AdultMum,AdultDad,8,4
1110,Female,0,2012,2014,2,1,9,509,338,4,4,AdultMum,AdultDad,8,4
1110,Female,0,2012,2015,3,1,9,509,338,4,4,AdultMum,AdultDad,8,4
1110,Female,0,2012,2016,4,1,9,509,338,4,4,AdultMum,AdultDad,8,4
1110,Female,0,2012,2017,5,1,9,509,338,4,4,AdultMum,AdultDad,8,4
1110,Female,0,2012,2018,6,1,9,509,338,4,4,AdultMum,AdultDad,8,4
1110,Female,0,2012,2019,7,1,9,509,338,4,4,AdultMum,AdultDad,8,4
1110,Female,0,2012,2020,8,1,9,509,338,4,4,AdultMum,AdultDad,8,4
1111,Male,0,2012,2012,0,1,4,517,313,3,5,AdultMum,AdultDad,9,5
1111,Male,0,2012,2013,1,0,4,517,313,3,5,AdultMum,AdultDad,9,5
1111,Male,0,2012,2014,2,1,4,517,313,3,5,AdultMum,AdultDad,9,5
1111,Male,0,2012,2015,3,1,4,517,313,3,5,AdultMum,AdultDad,9,5
1111,Male,0,2012,2016,4,2,4,517,313,3,5,AdultMum,AdultDad,9,5
1112,Male,0,2012,2012,0,1,2,542,284,3,7,AdultMum,AdultDad,7,7
1112,Male,0,2012,2013,1,2,2,542,284,3,7,AdultMum,AdultDad,7,7
1112,Male,0,2012,2014,2,2,2,542,284,3,7,AdultMum,AdultDad,7,7
1113,Female,0,2012,2012,0,0,7,424,341,8,4,AdultMum,AdultDad,10,4
1113,Female,0,2012,2013,1,1,7,424,341,8,4,AdultMum,AdultDad,10,4
1113,Female,0,2012,2014,2,1,7,424,341,8,4,AdultMum,AdultDad,10,4
1113,Female,0,2012,2015,3,1,7,424,341,8,4,AdultMum,AdultDad,10,4
1113,Female,0,2012,2016,4,1,7,424,341,8,4,AdultMum,AdultDad,10,4
1113,Female,0,2012,2017,5,1,7,424,341,8,4,AdultMum,AdultDad,10,4
1113,Female,0,2012,2018,6,1,7,424,341,8,4,AdultMum,AdultDad,10,4
1113,Female,0,2012,2019,7,0,7,424,341,8,4,AdultMum,AdultDad,10,4
1114,Female,0,2012,2012,0,1,1,474,342,5,4,AdultMum,AdultDad,9,7
1114,Female,0,2012,2013,1,0,1,474,342,5,4,AdultMum,AdultDad,9,7
1115,Female,0,2012,2012,0,1,1,553,389,2,4,AdultMum,AdultDad,12,4
1115,Female,0,2012,2013,1,0,1,553,389,2,4,AdultMum,AdultDad,12,4
1116,Female,0,2012,2012,0,0,9,468,355,5,4,AdultMum,AdultDad,7,5
1116,Female,0,2012,2013,1,0,9,468,355,5,4,AdultMum,AdultDad,7,5
1116,Female,0,2012,2014,2,1,9,468,355,5,4,AdultMum,AdultDad,7,5
1116,Female,0,2012,2015,3,1,9,468,355,5,4,AdultMum,AdultDad,7,5
1116,Female,0,2012,2016,4,1,9,468,355,5,4,AdultMum,AdultDad,7,5
1116,Female,0,2012,2017,5,1,9,468,355,5,4,AdultMum,AdultDad,7,5
1116,Female,0,2012,2018,6,1,9,468,355,5,4,AdultMum,AdultDad,7,5
1116,Female,0,2012,2019,7,1,9,468,355,5,4,AdultMum,AdultDad,7,5
1116,Female,0,2012,2020,8,1,9,468,355,5,4,AdultMum,AdultDad,7,5
1117,Male,0,2012,2012,0,2,1,453,252,6,8,AdultMum,AdultDad,8,8
1117,Male,0,2012,2013,1,1,1,453,252,6,8,AdultMum,AdultDad,8,8
1118,Male,0,2012,2012,0,0,1,541,310,3,5,AdultMum,AdultDad,9,7
1118,Male,0,2012,2013,1,1,1,541,310,3,5,AdultMum,AdultDad,9,7
1119,Female,0,2012,2012,0,1,1,570,310,2,5,AdultMum,AdultDad,6,7
1119,Female,0,2012,2013,1,0,1,570,310,2,5,AdultMum,AdultDad,6,7
1120,Male,0,2012,2012,0,2,1,565,375,2,2,AdultMum,AdultDad,5,2
1120,Male,0,2012,2013,1,0,1,565,375,2,2,AdultMum,AdultDad,5,2
1121,Female,0,2012,2012,0,2,1,563,407,2,3,AdultMum,AdultDad,7,7
1121,Female,0,2012,2013,1,0,1,563,407,2,3,AdultMum,AdultDad,7,7
1122,Male,0,2012,2012,0,0,1,547,369,2,5,AdultMum,AdultDad,10,5
1122,Male,0,2012,2013,1,0,1,547,369,2,5,AdultMum,AdultDad,10,5
1123,Male,0,2012,2012,0,0,1,562,351,2,6,AdultMum,AdultDad,6,6
1123,Male,0,2012,2013,1,0,1,562,351,2,6,AdultMum,AdultDad,6,6
1124,Male,0,2012,2012,0,0,1,469,379,5,8,AdultMum,AdultDad,8,8
1124,Male,0,2012,2013,1,0,1,469,379,5,8,AdultMum,AdultDad,8,8
1125,Female,0,2012,2012,0,1,9,405,353,8,5,AdultMum,AdultDad,14,5
1125,Female,0,2012,2013,1,1,9,405,353,8,5,AdultMum,AdultDad,14,5
1125,Female,0,2012,2014,2,1,9,405,353,8,5,AdultMum,AdultDad,14,5
1125,Female,0,2012,2015,3,1,9,405,353,8,5,AdultMum,AdultDad,14,5
1125,Female,0,2012,2016,4,1,9,405,353,8,5,AdultMum,AdultDad,14,5
1125,Female,0,2012,2017,5,1,9,405,353,8,5,AdultMum,AdultDad,14,5
1125,Female,0,2012,2018,6,1,9,405,353,8,5,AdultMum,AdultDad,14,5
1125,Female,0,2012,2019,7,2,9,405,353,8,5,AdultMum,AdultDad,14,5
1125,Female,0,2012,2020,8,1,9,405,353,8,5,AdultMum,AdultDad,14,5
1126,Male,0,2012,2012,0,0,1,556,386,2,4,AdultMum,AdultDad,8,6
1126,Male,0,2012,2013,1,3,1,556,386,2,4,AdultMum,AdultDad,8,6
1127,Male,0,2012,2012,0,0,7,536,365,3,3,AdultMum,AdultDad,11,6
1127,Male,0,2012,2013,1,1,7,536,365,3,3,AdultMum,AdultDad,11,6
1127,Male,0,2012,2014,2,4,7,536,365,3,3,AdultMum,AdultDad,11,6
1127,Male,0,2012,2015,3,10,7,536,365,3,3,AdultMum,AdultDad,11,6
1127,Male,0,2012,2016,4,12,7,536,365,3,3,AdultMum,AdultDad,11,6
1127,Male,0,2012,2017,5,15,7,536,365,3,3,AdultMum,AdultDad,11,6
1127,Male,0,2012,2018,6,19,7,536,365,3,3,AdultMum,AdultDad,11,6
1128,Female,0,2012,2012,0,0,5,485,284,4,7,AdultMum,AdultDad,6,7
1128,Female,0,2012,2013,1,1,5,485,284,4,7,AdultMum,AdultDad,6,7
1128,Female,0,2012,2014,2,1,5,485,284,4,7,AdultMum,AdultDad,6,7
1128,Female,0,2012,2015,3,1,5,485,284,4,7,AdultMum,AdultDad,6,7
1128,Female,0,2012,2016,4,1,5,485,284,4,7,AdultMum,AdultDad,6,7
1128,Female,0,2012,2017,5,0,5,485,284,4,7,AdultMum,AdultDad,6,7
1129,Male,0,2012,2012,0,0,1,499,339,4,4,AdultMum,AdultDad,8,4
1129,Male,0,2012,2013,1,0,1,499,339,4,4,AdultMum,AdultDad,8,4
1130,Female,0,2012,2012,0,1,5,568,388,2,3,AdultMum,AdultDad,8,3
1130,Female,0,2012,2013,1,1,5,568,388,2,3,AdultMum,AdultDad,8,3
1130,Female,0,2012,2014,2,1,5,568,388,2,3,AdultMum,AdultDad,8,3
1130,Female,0,2012,2015,3,1,5,568,388,2,3,AdultMum,AdultDad,8,3
1130,Female,0,2012,2016,4,1,5,568,388,2,3,AdultMum,AdultDad,8,3
1130,Female,0,2012,2017,5,0,5,568,388,2,3,AdultMum,AdultDad,8,3
1131,Male,0,2012,2012,0,1,2,504,318,4,5,AdultMum,AdultDad,10,5
1131,Male,0,2012,2013,1,1,2,504,318,4,5,AdultMum,AdultDad,10,5
1131,Male,0,2012,2014,2,NA,2,504,318,4,5,AdultMum,AdultDad,10,5
1132,Female,0,2012,2012,0,0,9,583,353,2,5,AdultMum,AdultDad,12,5
1132,Female,0,2012,2013,1,1,9,583,353,2,5,AdultMum,AdultDad,12,5
1132,Female,0,2012,2014,2,1,9,583,353,2,5,AdultMum,AdultDad,12,5
1132,Female,0,2012,2015,3,1,9,583,353,2,5,AdultMum,AdultDad,12,5
1132,Female,0,2012,2016,4,1,9,583,353,2,5,AdultMum,AdultDad,12,5
1132,Female,0,2012,2017,5,1,9,583,353,2,5,AdultMum,AdultDad,12,5
1132,Female,0,2012,2018,6,1,9,583,353,2,5,AdultMum,AdultDad,12,5
1132,Female,0,2012,2019,7,1,9,583,353,2,5,AdultMum,AdultDad,12,5
1132,Female,0,2012,2020,8,0,9,583,353,2,5,AdultMum,AdultDad,12,5
1133,Female,0,2012,2012,0,1,1,449,261,6,8,AdultMum,AdultDad,10,8
1133,Female,0,2012,2013,1,0,1,449,261,6,8,AdultMum,AdultDad,10,8
1134,Female,0,2012,2012,0,0,1,525,313,3,5,AdultMum,AdultDad,5,5
1134,Female,0,2012,2013,1,0,1,525,313,3,5,AdultMum,AdultDad,5,5
1135,Female,0,2012,2012,0,1,9,492,376,4,2,AdultMum,AdultDad,8,6
1135,Female,0,2012,2013,1,1,9,492,376,4,2,AdultMum,AdultDad,8,6
1135,Female,0,2012,2014,2,1,9,492,376,4,2,AdultMum,AdultDad,8,6
1135,Female,0,2012,2015,3,1,9,492,376,4,2,AdultMum,AdultDad,8,6
1135,Female,0,2012,2016,4,1,9,492,376,4,2,AdultMum,AdultDad,8,6
1135,Female,0,2012,2017,5,1,9,492,376,4,2,AdultMum,AdultDad,8,6
1135,Female,0,2012,2018,6,1,9,492,376,4,2,AdultMum,AdultDad,8,6
1135,Female,0,2012,2019,7,1,9,492,376,4,2,AdultMum,AdultDad,8,6
1135,Female,0,2012,2020,8,2,9,492,376,4,2,AdultMum,AdultDad,8,6
1136,Male,0,2012,2012,0,0,1,484,350,4,6,AdultMum,AdultDad,7,6
1136,Male,0,2012,2013,1,0,1,484,350,4,6,AdultMum,AdultDad,7,6
1137,Female,0,2012,2012,0,1,1,543,313,3,5,AdultMum,AdultDad,5,5
1137,Female,0,2012,2013,1,0,1,543,313,3,5,AdultMum,AdultDad,5,5
1138,Female,0,2012,2012,0,0,6,496,353,4,5,AdultMum,AdultDad,8,5
1138,Female,0,2012,2013,1,1,6,496,353,4,5,AdultMum,AdultDad,8,5
1138,Female,0,2012,2014,2,1,6,496,353,4,5,AdultMum,AdultDad,8,5
1138,Female,0,2012,2015,3,1,6,496,353,4,5,AdultMum,AdultDad,8,5
1138,Female,0,2012,2016,4,2,6,496,353,4,5,AdultMum,AdultDad,8,5
1138,Female,0,2012,2017,5,1,6,496,353,4,5,AdultMum,AdultDad,8,5
1138,Female,0,2012,2018,6,1,6,496,353,4,5,AdultMum,AdultDad,8,5
1139,Male,0,2012,2012,0,0,1,566,389,2,4,AdultMum,AdultDad,12,4
1139,Male,0,2012,2013,1,2,1,566,389,2,4,AdultMum,AdultDad,12,4
1140,Female,0,2012,2012,0,1,9,575,428,1,4,AdultMum,AdultDad,7,7
1140,Female,0,2012,2013,1,1,9,575,428,1,4,AdultMum,AdultDad,7,7
1140,Female,0,2012,2014,2,1,9,575,428,1,4,AdultMum,AdultDad,7,7
1140,Female,0,2012,2015,3,1,9,575,428,1,4,AdultMum,AdultDad,7,7
1140,Female,0,2012,2016,4,1,9,575,428,1,4,AdultMum,AdultDad,7,7
1140,Female,0,2012,2017,5,1,9,575,428,1,4,AdultMum,AdultDad,7,7
1140,Female,0,2012,2018,6,1,9,575,428,1,4,AdultMum,AdultDad,7,7
1140,Female,0,2012,2019,7,1,9,575,428,1,4,AdultMum,AdultDad,7,7
1140,Female,0,2012,2020,8,1,9,575,428,1,4,AdultMum,AdultDad,7,7
1141,Male,0,2012,2012,0,0,1,457,257,6,8,AdultMum,AdultDad,8,10
1141,Male,0,2012,2013,1,0,1,457,257,6,8,AdultMum,AdultDad,8,10
1142,Male,0,2012,2012,0,0,1,458,383,6,2,AdultMum,AdultDad,8,6
1142,Male,0,2012,2013,1,0,1,458,383,6,2,AdultMum,AdultDad,8,6
1143,Male,0,2012,2012,0,0,1,571,369,2,5,AdultMum,AdultDad,4,5
1143,Male,0,2012,2013,1,1,1,571,369,2,5,AdultMum,AdultDad,4,5
1144,Male,0,2012,2012,0,2,5,526,368,3,4,AdultMum,AdultDad,7,4
1144,Male,0,2012,2013,1,0,5,526,368,3,4,AdultMum,AdultDad,7,4
1144,Male,0,2012,2014,2,0,5,526,368,3,4,AdultMum,AdultDad,7,4
1144,Male,0,2012,2015,3,2,5,526,368,3,4,AdultMum,AdultDad,7,4
1144,Male,0,2012,2016,4,0,5,526,368,3,4,AdultMum,AdultDad,7,4
1144,Male,0,2012,2017,5,2,5,526,368,3,4,AdultMum,AdultDad,7,4
1145,Female,1,2012,2012,0,1,7,534,252,3,8,AdultMum,AdultDad,9,8
1145,Female,1,2012,2013,1,1,7,534,252,3,8,AdultMum,AdultDad,9,8
1145,Female,1,2012,2014,2,1,7,534,252,3,8,AdultMum,AdultDad,9,8
1145,Female,1,2012,2015,3,1,7,534,252,3,8,AdultMum,AdultDad,9,8
1145,Female,1,2012,2016,4,1,7,534,252,3,8,AdultMum,AdultDad,9,8
1145,Female,1,2012,2017,5,2,7,534,252,3,8,AdultMum,AdultDad,9,8
1145,Female,1,2012,2018,6,1,7,534,252,3,8,AdultMum,AdultDad,9,8
1145,Female,1,2012,2019,7,0,7,534,252,3,8,AdultMum,AdultDad,9,8
1146,Male,1,2012,2012,0,0,5,534,394,3,4,AdultMum,AdultDad,9,7
1146,Male,1,2012,2013,1,1,5,534,394,3,4,AdultMum,AdultDad,9,7
1146,Male,1,2012,2014,2,0,5,534,394,3,4,AdultMum,AdultDad,9,7
1146,Male,1,2012,2015,3,1,5,534,394,3,4,AdultMum,AdultDad,9,7
1146,Male,1,2012,2016,4,2,5,534,394,3,4,AdultMum,AdultDad,9,7
1146,Male,1,2012,2017,5,1,5,534,394,3,4,AdultMum,AdultDad,9,7
1147,Female,0,2012,2012,0,0,1,578,342,1,4,AdultMum,AdultDad,9,7
1147,Female,0,2012,2013,1,0,1,578,342,1,4,AdultMum,AdultDad,9,7
1148,Female,0,2012,2012,0,0,9,497,318,4,5,AdultMum,AdultDad,8,5
1148,Female,0,2012,2013,1,1,9,497,318,4,5,AdultMum,AdultDad,8,5
1148,Female,0,2012,2014,2,1,9,497,318,4,5,AdultMum,AdultDad,8,5
1148,Female,0,2012,2015,3,1,9,497,318,4,5,AdultMum,AdultDad,8,5
1148,Female,0,2012,2016,4,1,9,497,318,4,5,AdultMum,AdultDad,8,5
1148,Female,0,2012,2017,5,1,9,497,318,4,5,AdultMum,AdultDad,8,5
1148,Female,0,2012,2018,6,1,9,497,318,4,5,AdultMum,AdultDad,8,5
1148,Female,0,2012,2019,7,1,9,497,318,4,5,AdultMum,AdultDad,8,5
